date,time,weather_description,temp_in_f,dewpt_in_f,humidity_in_%,pressure,precipitation_in_inches,wind_direction,wind_speed_in_mph
2018-08-09,07:00:00,Clear,69°F,69°F,100%,29.88,0 in.,SSW,0
2018-08-09,08:00:00,Clear,73°F,73°F,99%,29.89,0 in.,SSE,0
2018-08-09,09:00:00,Clear,78°F,74°F,89%,29.90,0 in.,SSE,0
2018-08-09,10:00:00,Clear,82°F,73°F,73%,29.91,0 in.,SW,1
2018-08-09,11:00:00,Partly Cloudy,84°F,73°F,70%,29.92,0 in.,SW,0
2018-08-09,12:00:00,Mostly Cloudy,85°F,71°F,64%,29.92,0 in.,WSW,5
2018-08-09,13:00:00,Mostly Cloudy,87°F,74°F,66%,29.91,0 in.,WNW,0
2018-08-09,14:00:00,Mostly Cloudy,87°F,73°F,63%,29.91,0 in.,WNW,0
2018-08-09,15:00:00,Partly Cloudy,88°F,73°F,62%,29.89,0 in.,W,0
2018-08-09,16:00:00,Clear,87°F,76°F,70%,29.88,0 in.,NNE,0
2018-08-09,17:00:00,Partly Cloudy,88°F,79°F,75%,29.87,0 in.,W,0
2018-08-09,18:00:00,Cloudy,89°F,76°F,65%,29.87,0 in.,WSW,0
2018-08-09,19:00:00,Partly Cloudy,85°F,78°F,80%,29.87,0 in.,WSW,0
2018-08-09,20:00:00,Clear,78°F,75°F,90%,29.88,0 in.,WSW,0
2018-08-09,21:00:00,Clear,74°F,72°F,93%,29.91,0 in.,NNW,0
2018-08-09,22:00:00,Partly Cloudy,73°F,71°F,95%,29.92,0 in.,NNW,0
2018-08-09,23:00:00,Clear,72°F,71°F,97%,29.93,0 in.,WSW,0
2018-08-10,00:00:00,Clear,70°F,69°F,97%,29.94,0 in.,W,0
2018-08-10,01:00:00,Clear,70°F,69°F,97%,29.93,0 in.,W,0
2018-08-10,02:00:00,Clear,68°F,67°F,98%,29.93,0 in.,WSW,0
2018-08-10,03:00:00,Clear,68°F,67°F,98%,29.92,0 in.,WSW,0
2018-08-10,04:00:00,Clear,67°F,67°F,99%,29.92,0 in.,WSW,0
2018-08-10,05:00:00,Clear,66°F,66°F,99%,29.92,0 in.,WSW,0
2018-08-10,06:00:00,Clear,65°F,65°F,99%,29.92,0 in.,WSW,0
2018-08-10,07:00:00,Clear,65°F,65°F,99%,29.94,0 in.,WSW,0
2018-08-10,08:00:00,Clear,68°F,68°F,99%,29.95,0 in.,WSW,0
2018-08-10,09:00:00,Clear,74°F,71°F,91%,29.96,0 in.,WSW,0
2018-08-10,10:00:00,Clear,80°F,72°F,76%,29.96,0 in.,SSW,0
2018-08-10,11:00:00,Clear,82°F,72°F,71%,29.96,0 in.,SW,0
2018-08-10,12:00:00,Clear,84°F,72°F,67%,29.95,0 in.,SSE,0
2018-08-10,13:00:00,Clear,87°F,71°F,60%,29.95,0 in.,WSW,0
2018-08-10,14:00:00,Partly Cloudy,87°F,73°F,64%,29.93,0 in.,WSW,0
2018-08-10,15:00:00,Clear,88°F,74°F,64%,29.92,0 in.,WSW,0
2018-08-10,16:00:00,Clear,88°F,72°F,60%,29.91,0 in.,WSW,0
2018-08-10,17:00:00,Clear,88°F,75°F,66%,29.88,0 in.,WSW,0
2018-08-10,18:00:00,Mostly Cloudy,87°F,77°F,72%,29.88,0 in.,WSW,0
2018-08-10,19:00:00,Clear,85°F,76°F,75%,29.87,0 in.,SW,0
2018-08-10,20:00:00,Clear,79°F,74°F,86%,29.88,0 in.,SW,0
2018-08-10,21:00:00,Partly Cloudy,74°F,72°F,94%,29.90,0 in.,SW,0
2018-08-10,22:00:00,Partly Cloudy,73°F,72°F,97%,29.92,0 in.,SW,0
2018-08-10,23:00:00,Clear,72°F,71°F,97%,29.92,0 in.,SW,0
2018-08-11,00:00:00,Clear,72°F,71°F,97%,29.92,0 in.,SW,0
2018-08-11,01:00:00,Partly Cloudy,72°F,71°F,98%,29.91,0 in.,SW,0
2018-08-11,02:00:00,Clear,71°F,71°F,99%,29.90,0 in.,SW,0
2018-08-11,03:00:00,Clear,71°F,71°F,99%,29.90,0 in.,SW,0
2018-08-11,04:00:00,Clear,71°F,71°F,99%,29.90,0 in.,SW,0
2018-08-11,05:00:00,Partly Cloudy,71°F,71°F,99%,29.90,0 in.,SW,0
2018-08-11,06:00:00,Mostly Cloudy,70°F,70°F,99%,29.91,0 in.,WSW,0
2018-08-11,07:00:00,Mostly Cloudy,70°F,70°F,99%,29.91,0 in.,ENE,0
2018-08-11,08:00:00,Clear,71°F,71°F,99%,29.91,0 in.,W,0
2018-08-11,09:00:00,Partly Cloudy,76°F,72°F,87%,29.92,0 in.,WNW,0
2018-08-11,10:00:00,Clear,78°F,73°F,86%,29.93,0 in.,WNW,0
2018-08-11,11:00:00,Clear,81°F,76°F,84%,29.94,0 in.,ESE,0
2018-08-21,12:00:00,Mostly Cloudy,75°F,75°F,100%,29.97,0.14 in.,S,0
2018-08-21,13:00:00,Cloudy,78°F,78°F,100%,29.94,0.02 in.,WSW,0
2018-08-21,14:00:00,Partly Cloudy,81°F,79°F,94%,29.91,0 in.,SW,0
2018-08-21,15:00:00,Cloudy,84°F,80°F,87%,29.89,0 in.,SSW,0
2018-08-21,16:00:00,Partly Cloudy,84°F,79°F,86%,29.85,0 in.,SSE,0
2018-08-21,17:00:00,Clear,84°F,80°F,87%,29.85,0 in.,E,0
2018-08-21,18:00:00,Partly Cloudy,81°F,78°F,90%,29.84,0 in.,N,0
2018-08-21,19:00:00,Partly Cloudy,81°F,79°F,93%,29.84,0 in.,SSE,0
2018-08-21,20:00:00,Partly Cloudy,79°F,77°F,95%,29.86,0 in.,W,0
2018-08-21,21:00:00,Cloudy,78°F,77°F,96%,29.85,0 in.,WSW,0
2018-08-21,22:00:00,Cloudy,76°F,75°F,98%,29.86,0 in.,SW,1
2018-08-21,23:00:00,Partly Cloudy,72°F,71°F,96%,29.85,0.01 in.,SW,0
2018-08-22,00:00:00,Partly Cloudy,70°F,69°F,98%,29.84,0 in.,SW,0
2018-08-22,01:00:00,Clear,70°F,70°F,99%,29.83,0 in.,SW,0
2018-08-22,02:00:00,Clear,69°F,69°F,100%,29.81,0 in.,S,0
2018-08-22,03:00:00,Clear,68°F,68°F,100%,29.80,0 in.,S,0
2018-08-22,04:00:00,Clear,68°F,68°F,100%,29.80,0 in.,S,0
2018-08-22,05:00:00,Clear,68°F,68°F,100%,29.79,0 in.,S,0
2018-08-22,06:00:00,Partly Cloudy,68°F,68°F,100%,29.79,0 in.,SSE,0
2018-08-22,07:00:00,Partly Cloudy,68°F,68°F,100%,29.81,0 in.,SE,0
2018-08-22,08:00:00,Cloudy,70°F,70°F,100%,29.83,0 in.,SE,0
2018-08-22,09:00:00,Cloudy,71°F,71°F,100%,29.83,0 in.,SE,0
2018-08-22,10:00:00,Cloudy,74°F,73°F,97%,29.84,0 in.,ENE,0
2018-08-22,11:00:00,Cloudy,73°F,72°F,97%,29.86,0.02 in.,WSW,1
2018-08-22,12:00:00,Cloudy,73°F,72°F,96%,29.86,0 in.,WSW,0
2018-08-22,13:00:00,Mostly Cloudy,75°F,74°F,96%,29.87,0 in.,SSW,0
2018-08-22,14:00:00,Mostly Cloudy,79°F,72°F,78%,29.86,0.01 in.,WNW,1
2018-08-22,15:00:00,Partly Cloudy,82°F,71°F,70%,29.84,0 in.,E,1
2018-08-22,16:00:00,Mostly Cloudy,82°F,72°F,72%,29.84,0 in.,NNE,0
2018-08-22,17:00:00,Partly Cloudy,78°F,72°F,83%,29.83,0 in.,WNW,0
2018-08-22,18:00:00,Clear,79°F,74°F,86%,29.85,0 in.,N,0
2018-08-22,19:00:00,Clear,75°F,70°F,84%,29.85,0 in.,WSW,0
2018-08-22,20:00:00,Clear,70°F,69°F,95%,29.88,0 in.,W,0
2018-08-22,21:00:00,Mostly Cloudy,71°F,67°F,87%,29.90,0 in.,WSW,0
2018-08-22,22:00:00,Clear,70°F,64°F,81%,29.93,0 in.,SSW,0
2018-08-22,23:00:00,Clear,65°F,63°F,92%,29.94,0 in.,SSW,0
2018-08-23,00:00:00,Clear,63°F,60°F,89%,29.96,0 in.,WSW,0
2018-08-23,01:00:00,Clear,63°F,59°F,87%,29.97,0 in.,SW,0
2018-08-23,02:00:00,Clear,62°F,58°F,88%,29.97,0 in.,W,1
2018-08-23,03:00:00,Partly Cloudy,65°F,60°F,83%,29.97,0 in.,NNW,0
2018-08-23,04:00:00,Clear,64°F,57°F,77%,29.99,0 in.,NW,1
2018-08-23,05:00:00,Clear,60°F,57°F,90%,30.01,0 in.,NNW,0
2018-08-23,06:00:00,Clear,62°F,56°F,80%,30.02,0 in.,ESE,0
2018-08-23,07:00:00,Clear,63°F,57°F,81%,30.04,0 in.,NNW,0
2018-08-23,08:00:00,Clear,63°F,56°F,78%,30.07,0 in.,NNW,2
2018-08-23,09:00:00,Clear,66°F,57°F,74%,30.09,0 in.,SSE,1
2018-08-23,10:00:00,Clear,68°F,57°F,69%,30.11,0 in.,ESE,0
2018-08-23,11:00:00,Clear,70°F,58°F,66%,30.13,0 in.,SE,0
2018-08-23,12:00:00,Clear,73°F,58°F,59%,30.13,0 in.,NW,1
2018-08-23,13:00:00,Clear,74°F,58°F,57%,30.11,0 in.,SE,2
2018-08-23,14:00:00,Clear,76°F,59°F,56%,30.11,0 in.,WSW,1
2018-08-23,15:00:00,Partly Cloudy,77°F,59°F,54%,30.10,0 in.,WNW,1
2018-08-23,16:00:00,Partly Cloudy,78°F,62°F,57%,30.09,0 in.,SE,0
2018-08-23,17:00:00,Mostly Cloudy,76°F,62°F,61%,30.09,0 in.,WNW,0
2018-08-23,18:00:00,Clear,74°F,66°F,76%,30.10,0 in.,WNW,1
2018-08-23,19:00:00,Clear,73°F,66°F,80%,30.10,0 in.,WNW,0
2018-08-23,20:00:00,Clear,65°F,62°F,91%,30.11,0 in.,W,1
2018-08-23,21:00:00,Clear,63°F,61°F,94%,30.14,0 in.,WSW,0
2018-08-23,22:00:00,Clear,62°F,61°F,95%,30.16,0 in.,WSW,0
2018-08-23,23:00:00,Partly Cloudy,61°F,60°F,95%,30.17,0 in.,SW,0
2018-08-24,00:00:00,Mostly Cloudy,59°F,58°F,96%,30.17,0 in.,W,0
2018-08-24,01:00:00,Partly Cloudy,59°F,58°F,96%,30.18,0 in.,SW,0
2018-08-24,02:00:00,Clear,58°F,57°F,97%,30.17,0 in.,SW,0
2018-08-24,03:00:00,Clear,57°F,56°F,98%,30.17,0 in.,NW,0
2018-08-24,04:00:00,Clear,56°F,55°F,98%,30.17,0 in.,W,0
2018-08-24,05:00:00,Clear,55°F,55°F,98%,30.17,0 in.,W,0
2018-08-24,06:00:00,Clear,55°F,55°F,99%,30.18,0 in.,WSW,0
2018-08-24,07:00:00,Clear,55°F,55°F,99%,30.20,0 in.,WSW,0
2018-08-24,08:00:00,Clear,58°F,58°F,99%,30.22,0 in.,WSW,0
2018-08-24,09:00:00,Clear,63°F,61°F,94%,30.22,0 in.,SW,0
2018-08-24,10:00:00,Clear,70°F,65°F,85%,30.23,0 in.,ESE,0
2018-08-24,11:00:00,Clear,73°F,64°F,73%,30.24,0 in.,E,1
2018-08-24,12:00:00,Clear,78°F,67°F,69%,30.25,0 in.,WSW,1
2018-08-24,13:00:00,Clear,80°F,66°F,62%,30.24,0 in.,SW,0
2018-08-24,14:00:00,Clear,80°F,66°F,63%,30.23,0 in.,ESE,0
2018-08-24,15:00:00,Mostly Cloudy,81°F,66°F,61%,30.22,0 in.,S,0
2018-08-24,16:00:00,Clear,80°F,64°F,59%,30.20,0 in.,SW,0
2018-08-24,17:00:00,Partly Cloudy,79°F,65°F,62%,30.19,0 in.,SSE,0
2018-08-24,18:00:00,Clear,80°F,68°F,67%,30.19,0 in.,SSE,0
2018-08-24,19:00:00,Clear,79°F,70°F,74%,30.19,0 in.,SE,0
2018-08-24,20:00:00,Clear,69°F,66°F,89%,30.20,0 in.,SE,0
2018-08-24,21:00:00,Clear,65°F,64°F,95%,30.22,0 in.,SSE,0
2018-08-24,22:00:00,Clear,63°F,62°F,97%,30.23,0 in.,SSW,0
2018-08-24,23:00:00,Clear,62°F,62°F,98%,30.23,0 in.,WSW,0
2018-08-25,00:00:00,Clear,62°F,62°F,98%,30.24,0 in.,SW,0
2018-08-25,01:00:00,Clear,61°F,60°F,98%,30.26,0 in.,SW,0
2018-08-25,02:00:00,Clear,61°F,60°F,98%,30.25,0 in.,WSW,0
2018-08-25,03:00:00,Clear,60°F,59°F,98%,30.24,0 in.,WSW,0
2018-08-25,04:00:00,Clear,59°F,59°F,99%,30.24,0 in.,WSW,0
2018-08-25,05:00:00,Clear,58°F,58°F,99%,30.24,0 in.,WSW,0
2018-08-25,06:00:00,Clear,58°F,58°F,99%,30.24,0 in.,WSW,0
2018-08-25,07:00:00,Clear,57°F,57°F,99%,30.27,0 in.,WSW,0
2018-08-25,08:00:00,Clear,61°F,61°F,100%,30.27,0 in.,WSW,0
2018-08-25,09:00:00,Clear,64°F,64°F,100%,30.27,0 in.,WSW,0
2018-08-25,10:00:00,Clear,68°F,66°F,94%,30.27,0 in.,ESE,0
2018-08-25,11:00:00,Clear,73°F,67°F,81%,30.27,0 in.,E,0
2018-08-25,12:00:00,Clear,77°F,68°F,73%,30.26,0 in.,WSW,0
2018-08-25,13:00:00,Partly Cloudy,79°F,66°F,64%,30.25,0 in.,WSW,1
2018-08-25,14:00:00,Clear,80°F,68°F,66%,30.23,0 in.,NW,0
2018-08-25,15:00:00,Clear,79°F,70°F,73%,30.22,0 in.,SSW,0
2018-08-25,16:00:00,Partly Cloudy,80°F,68°F,67%,30.20,0 in.,W,0
2018-08-25,17:00:00,Clear,79°F,70°F,74%,30.20,0 in.,W,0
2018-08-25,18:00:00,Clear,80°F,70°F,71%,30.19,0 in.,WSW,0
2018-08-25,19:00:00,Clear,78°F,71°F,80%,30.18,0 in.,WSW,0
2018-08-25,20:00:00,Clear,70°F,67°F,91%,30.18,0 in.,E,0
2018-08-25,21:00:00,Clear,67°F,66°F,96%,30.19,0 in.,S,0
2018-08-25,22:00:00,Clear,65°F,64°F,97%,30.20,0 in.,S,0
2018-08-25,23:00:00,Clear,64°F,64°F,98%,30.22,0 in.,S,0
2018-08-26,00:00:00,Clear,64°F,64°F,99%,30.21,0 in.,S,0
2018-08-26,01:00:00,Clear,64°F,64°F,99%,30.21,0 in.,S,0
2018-08-26,02:00:00,Clear,63°F,63°F,99%,30.20,0 in.,S,0
2018-08-26,03:00:00,Clear,62°F,62°F,99%,30.19,0 in.,S,0
2018-08-26,04:00:00,Clear,62°F,62°F,99%,30.19,0 in.,S,0
2018-08-26,05:00:00,Clear,61°F,61°F,100%,30.17,0 in.,S,0
2018-08-26,06:00:00,Clear,61°F,61°F,99%,30.17,0 in.,S,0
2018-08-26,07:00:00,Partly Cloudy,60°F,60°F,100%,30.19,0 in.,S,0
2018-08-26,08:00:00,Clear,63°F,63°F,100%,30.19,0 in.,S,0
2018-08-26,09:00:00,Clear,67°F,67°F,99%,30.19,0 in.,S,0
2018-08-26,10:00:00,Mostly Cloudy,71°F,69°F,95%,30.18,0 in.,S,0
2018-08-26,11:00:00,Mostly Cloudy,77°F,73°F,86%,30.17,0 in.,E,1
2018-08-26,12:00:00,Mostly Cloudy,82°F,75°F,79%,30.16,0 in.,WSW,0
2018-08-26,13:00:00,Cloudy,81°F,73°F,78%,30.16,0 in.,SW,0
2018-08-26,14:00:00,Clear,81°F,76°F,84%,30.14,0 in.,SW,0
2018-08-26,15:00:00,Clear,85°F,77°F,76%,30.11,0 in.,SE,0
2018-08-26,16:00:00,Partly Cloudy,86°F,78°F,76%,30.10,0 in.,WSW,0
2018-08-26,17:00:00,Clear,85°F,78°F,79%,30.09,0 in.,WSW,0
2018-08-26,18:00:00,Clear,85°F,79°F,82%,30.09,0 in.,WSW,0
2018-08-26,19:00:00,Mostly Cloudy,84°F,78°F,83%,30.08,0 in.,WNW,0
2018-08-26,20:00:00,Mostly Cloudy,79°F,77°F,93%,30.09,0 in.,W,0
2018-08-26,21:00:00,Partly Cloudy,75°F,74°F,97%,30.10,0 in.,W,0
2018-08-26,22:00:00,Mostly Cloudy,74°F,74°F,99%,30.11,0 in.,W,0
2018-08-26,23:00:00,Clear,74°F,74°F,99%,30.11,0 in.,WSW,0
2018-08-27,00:00:00,Clear,72°F,72°F,99%,30.11,0 in.,WSW,0
2018-08-27,01:00:00,Clear,72°F,72°F,100%,30.11,0 in.,WSW,0
2018-08-27,02:00:00,Clear,71°F,71°F,100%,30.10,0 in.,WSW,0
2018-08-27,03:00:00,Clear,70°F,70°F,100%,30.09,0 in.,WSW,0
2018-08-27,04:00:00,Partly Cloudy,69°F,69°F,100%,30.10,0 in.,WSW,0
2018-08-27,05:00:00,Clear,68°F,68°F,100%,30.10,0 in.,WSW,0
2018-08-27,06:00:00,Clear,68°F,68°F,100%,30.11,0 in.,WSW,0
2018-08-27,07:00:00,Clear,67°F,67°F,100%,30.13,0 in.,WSW,0
2018-08-27,08:00:00,Clear,69°F,69°F,100%,30.14,0 in.,WSW,0
2018-08-27,09:00:00,Clear,73°F,73°F,100%,30.15,0 in.,WSW,0
2018-08-27,10:00:00,Clear,77°F,75°F,95%,30.16,0 in.,ENE,0
2018-08-27,11:00:00,Clear,82°F,78°F,88%,30.16,0 in.,ESE,0
2018-08-27,12:00:00,Partly Cloudy,86°F,80°F,81%,30.16,0 in.,NNW,0
2018-08-27,13:00:00,Partly Cloudy,89°F,80°F,76%,30.14,0 in.,WSW,1
2018-08-27,14:00:00,Partly Cloudy,91°F,82°F,75%,30.12,0 in.,NE,0
2018-08-27,15:00:00,Clear,90°F,83°F,80%,30.11,0 in.,W,0
2018-08-27,16:00:00,Partly Cloudy,90°F,80°F,72%,30.10,0 in.,WSW,0
2018-08-27,17:00:00,Clear,88°F,81°F,79%,30.09,0 in.,W,0
2018-08-27,18:00:00,Clear,80°F,75°F,85%,30.14,0 in.,WNW,3
2018-08-27,19:00:00,Clear,75°F,74°F,98%,30.10,0.3 in.,WSW,0
2018-08-27,20:00:00,Clear,75°F,75°F,99%,30.10,0 in.,SSW,0
2018-08-27,21:00:00,Clear,74°F,74°F,99%,30.10,0 in.,SSW,0
2018-08-27,22:00:00,Clear,73°F,73°F,100%,30.11,0 in.,SW,0
2018-08-27,23:00:00,Clear,73°F,73°F,100%,30.11,0 in.,WSW,0
2018-08-28,00:00:00,Clear,72°F,72°F,100%,30.10,0 in.,WSW,0
2018-08-28,01:00:00,Clear,72°F,72°F,100%,30.09,0 in.,SW,0
2018-08-28,02:00:00,Clear,71°F,71°F,100%,30.09,0 in.,SW,0
2018-08-28,03:00:00,Clear,70°F,70°F,100%,30.09,0 in.,SW,0
2018-08-28,04:00:00,Clear,70°F,70°F,100%,30.08,0 in.,SW,0
2018-08-28,05:00:00,Clear,69°F,69°F,100%,30.09,0 in.,SW,0
2018-08-28,06:00:00,Clear,68°F,68°F,100%,30.10,0 in.,SW,0
2018-08-28,07:00:00,Clear,68°F,68°F,100%,30.11,0.01 in.,SW,0
2018-08-28,08:00:00,Clear,71°F,71°F,100%,30.12,0 in.,WNW,0
2018-08-28,09:00:00,Clear,73°F,73°F,100%,30.13,0 in.,NW,0
2018-08-28,10:00:00,Clear,78°F,78°F,100%,30.14,0 in.,E,0
2018-08-28,11:00:00,Clear,82°F,80°F,92%,30.14,0 in.,E,0
2018-08-28,12:00:00,Clear,88°F,81°F,79%,30.13,0 in.,NE,0
2018-08-28,13:00:00,Clear,89°F,79°F,73%,30.12,0 in.,WSW,0
2018-08-28,14:00:00,Clear,91°F,79°F,68%,30.11,0 in.,SSE,0
2018-08-28,15:00:00,Clear,92°F,80°F,69%,30.10,0 in.,ESE,0
2018-08-28,16:00:00,Clear,92°F,80°F,67%,30.08,0 in.,S,0
2018-08-28,17:00:00,Clear,92°F,81°F,70%,30.07,0 in.,NW,0
2018-08-28,18:00:00,Clear,89°F,82°F,81%,30.08,0 in.,WSW,0
2018-08-28,19:00:00,Clear,80°F,78°F,93%,30.06,0 in.,WSW,0
2018-08-28,20:00:00,Clear,79°F,77°F,95%,30.06,0 in.,WNW,0
2018-08-28,21:00:00,Clear,78°F,77°F,97%,30.06,0 in.,WNW,0
2018-08-28,22:00:00,Clear,77°F,76°F,98%,30.08,0 in.,WNW,0
2018-08-28,23:00:00,Clear,75°F,75°F,99%,30.08,0 in.,WNW,0
2018-08-29,00:00:00,Clear,74°F,74°F,99%,30.08,0 in.,WSW,0
2018-08-29,01:00:00,Cloudy,74°F,74°F,99%,30.07,0 in.,NW,0
2018-08-29,02:00:00,Mostly Cloudy,74°F,74°F,99%,30.06,0 in.,WNW,0
2018-08-29,03:00:00,Cloudy,73°F,73°F,100%,30.07,0 in.,WNW,0
2018-08-29,04:00:00,Mostly Cloudy,72°F,72°F,100%,30.07,0 in.,WNW,0
2018-08-29,05:00:00,Mostly Cloudy,71°F,71°F,100%,30.07,0 in.,WNW,0
2018-08-29,06:00:00,Partly Cloudy,71°F,71°F,100%,30.07,0 in.,WNW,0
2018-08-29,07:00:00,Mostly Cloudy,71°F,71°F,100%,30.07,0 in.,WNW,0
2018-08-29,08:00:00,Clear,72°F,72°F,100%,30.09,0 in.,WSW,0
2018-08-29,09:00:00,Clear,76°F,76°F,100%,30.09,0 in.,WSW,0
2018-08-29,10:00:00,Mostly Cloudy,81°F,77°F,89%,30.09,0 in.,WSW,0
2018-08-29,11:00:00,Mostly Cloudy,86°F,78°F,78%,30.09,0 in.,SW,0
2018-08-29,12:00:00,Clear,90°F,78°F,67%,30.08,0 in.,WSW,0
2018-08-29,13:00:00,Clear,91°F,76°F,62%,30.06,0 in.,SW,0
2018-08-29,14:00:00,Clear,92°F,77°F,62%,30.05,0 in.,WSW,0
2018-08-29,15:00:00,Clear,93°F,81°F,69%,30.03,0 in.,W,0
2018-08-29,16:00:00,Partly Cloudy,92°F,82°F,72%,30.01,0 in.,WSW,0
2018-08-29,17:00:00,Partly Cloudy,92°F,80°F,68%,30.00,0 in.,WSW,0
2018-08-29,18:00:00,Partly Cloudy,89°F,80°F,75%,29.98,0 in.,WNW,0
2018-08-29,19:00:00,Partly Cloudy,87°F,80°F,81%,29.98,0 in.,WNW,0
2018-08-29,20:00:00,Clear,82°F,77°F,84%,29.98,0 in.,W,0
2018-08-29,21:00:00,Clear,78°F,76°F,95%,30.01,0 in.,WSW,0
2018-08-29,22:00:00,Clear,76°F,75°F,98%,30.01,0 in.,WSW,0
2018-08-29,23:00:00,Partly Cloudy,76°F,75°F,98%,30.04,0 in.,WNW,0
2018-08-30,00:00:00,Clear,76°F,75°F,98%,30.04,0 in.,WNW,0
2018-08-30,01:00:00,Clear,75°F,74°F,97%,30.05,0 in.,WSW,0
2018-08-30,02:00:00,Clear,74°F,73°F,98%,30.04,0 in.,WSW,0
2018-08-30,03:00:00,Clear,73°F,73°F,99%,30.02,0 in.,WSW,0
2018-08-30,04:00:00,Clear,72°F,72°F,99%,30.02,0 in.,WNW,0
2018-08-30,05:00:00,Clear,71°F,71°F,100%,30.04,0 in.,WNW,0
2018-08-30,06:00:00,Clear,71°F,71°F,99%,30.03,0 in.,WNW,0
2018-08-30,07:00:00,Clear,70°F,70°F,100%,30.05,0 in.,WNW,0
2018-08-30,08:00:00,Clear,72°F,72°F,100%,30.08,0 in.,SW,0
2018-08-30,09:00:00,Clear,77°F,76°F,98%,30.08,0 in.,SSW,0
2018-08-30,10:00:00,Partly Cloudy,82°F,77°F,85%,30.09,0 in.,SE,0
2018-08-30,11:00:00,Partly Cloudy,82°F,75°F,80%,30.11,0 in.,SE,1
2018-08-30,12:00:00,Partly Cloudy,84°F,76°F,78%,30.11,0 in.,S,0
2018-08-30,13:00:00,Partly Cloudy,85°F,75°F,72%,30.10,0 in.,SE,0
2018-08-30,14:00:00,Clear,85°F,75°F,73%,30.09,0 in.,SE,0
2018-08-30,15:00:00,Partly Cloudy,86°F,75°F,70%,30.07,0 in.,ESE,1
2018-08-30,16:00:00,Clear,85°F,77°F,76%,30.06,0 in.,E,0
2018-08-30,17:00:00,Mostly Cloudy,81°F,77°F,89%,30.06,0 in.,E,0
2018-08-30,18:00:00,Cloudy,78°F,76°F,93%,30.06,0 in.,SSW,1
2018-08-30,19:00:00,Clear,76°F,74°F,95%,30.07,0 in.,WSW,0
2018-08-30,20:00:00,Partly Cloudy,76°F,75°F,96%,30.08,0 in.,S,0
2018-08-30,21:00:00,Cloudy,75°F,74°F,97%,30.11,0 in.,W,0
2018-08-30,22:00:00,Cloudy,74°F,73°F,98%,30.11,0.01 in.,SW,0
2018-08-30,23:00:00,Partly Cloudy,73°F,73°F,99%,30.12,0.01 in.,NNW,0
2018-08-31,00:00:00,Cloudy,73°F,73°F,99%,30.13,0 in.,NW,0
2018-08-31,01:00:00,Mostly Cloudy,73°F,73°F,100%,30.10,0 in.,SW,0
2018-08-31,02:00:00,,72°F,72°F,100%,30.09,0 in.,SW,0
2018-08-31,03:00:00,Clear,72°F,72°F,100%,30.11,0 in.,SW,0
2018-08-31,04:00:00,Clear,72°F,72°F,100%,30.12,0 in.,W,0
2018-08-31,05:00:00,Partly Cloudy,71°F,71°F,100%,30.13,0 in.,W,0
2018-08-31,06:00:00,Cloudy,71°F,71°F,100%,30.13,0 in.,W,0
2018-08-31,07:00:00,Cloudy,70°F,70°F,100%,30.13,0 in.,W,0
2018-08-31,08:00:00,Cloudy,71°F,71°F,100%,30.14,0 in.,W,0
2018-08-31,09:00:00,Cloudy,74°F,74°F,100%,30.16,0 in.,SE,0
2018-09-09,09:00:00,Cloudy,57°F,57°F,99%,30.05,0.52 in.,SE,1
2018-09-09,10:00:00,Cloudy,58°F,58°F,99%,30.06,0.37 in.,ENE,0
2018-09-09,11:00:00,Cloudy,59°F,59°F,99%,30.07,0.19 in.,SSW,0
2018-09-09,12:00:00,Cloudy,59°F,59°F,99%,30.07,0.04 in.,E,0
2018-09-09,13:00:00,Cloudy,60°F,60°F,99%,30.05,0.03 in.,S,0
2018-09-09,14:00:00,Cloudy,60°F,60°F,99%,30.05,0.02 in.,ESE,0
2018-09-09,15:00:00,Cloudy,61°F,61°F,99%,30.03,0.02 in.,SE,0
2018-09-09,16:00:00,Cloudy,61°F,61°F,100%,30.02,0.03 in.,E,0
2018-09-09,17:00:00,Cloudy,62°F,62°F,100%,30.01,0.04 in.,SSW,0
2018-09-09,18:00:00,Cloudy,62°F,62°F,100%,30.02,0.06 in.,SE,0
2018-09-09,19:00:00,Cloudy,62°F,62°F,100%,30.03,0.05 in.,ENE,0
2018-09-09,20:00:00,Cloudy,61°F,61°F,100%,30.05,0.05 in.,ENE,0
2018-09-09,21:00:00,Cloudy,61°F,61°F,100%,30.07,0.05 in.,SE,0
2018-09-09,22:00:00,Cloudy,60°F,60°F,100%,30.09,0.04 in.,E,0
2018-09-09,23:00:00,Cloudy,60°F,60°F,100%,30.10,0.06 in.,SW,0
2018-09-10,00:00:00,Cloudy,60°F,60°F,100%,30.09,0.04 in.,SW,0
2018-09-10,01:00:00,Cloudy,60°F,60°F,100%,30.08,0.03 in.,WSW,0
2018-09-10,02:00:00,Cloudy,60°F,60°F,100%,30.06,0.04 in.,SE,0
2018-09-10,03:00:00,Cloudy,61°F,61°F,100%,30.06,0.06 in.,SW,0
2018-09-10,04:00:00,Cloudy,61°F,61°F,100%,30.04,0.04 in.,SSW,0
2018-09-10,05:00:00,Cloudy,61°F,61°F,100%,30.02,0.05 in.,SSW,0
2018-09-10,06:00:00,Cloudy,61°F,61°F,100%,30.03,0.07 in.,SSW,0
2018-09-10,07:00:00,Cloudy,61°F,61°F,100%,30.04,0.09 in.,SSW,0
2018-09-10,08:00:00,Cloudy,62°F,62°F,100%,30.04,0.14 in.,SSW,0
